Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
3.3101e+00,5.0753e+27,7.2663e+26
3.3102e+00,5.0762e+27,7.2738e+26
3.3103e+00,5.0771e+27,7.2811e+26
3.3104e+00,5.0779e+27,7.2883e+26
3.3105e+00,5.0788e+27,7.2955e+26
3.3106e+00,5.0796e+27,7.3025e+26
3.3107e+00,5.0804e+27,7.3095e+26
3.3108e+00,5.0812e+27,7.3163e+26
3.3109e+00,5.0820e+27,7.3231e+26
3.3110e+00,5.0828e+27,7.3298e+26
3.3111e+00,5.0836e+27,7.3363e+26
3.3112e+00,5.0844e+27,7.3428e+26
3.3113e+00,5.0851e+27,7.3492e+26
3.3114e+00,5.0859e+27,7.3554e+26
3.3115e+00,5.0866e+27,7.3616e+26
3.3116e+00,5.0874e+27,7.3677e+26
3.3117e+00,5.0881e+27,7.3737e+26
3.3118e+00,5.0888e+27,7.3796e+26
3.3119e+00,5.0895e+27,7.3854e+26
3.3120e+00,5.0902e+27,7.3911e+26
3.3121e+00,5.0909e+27,7.3966e+26
3.3122e+00,5.0916e+27,7.4021e+26
3.3123e+00,5.0922e+27,7.4075e+26
3.3124e+00,5.0929e+27,7.4128e+26
3.3125e+00,5.0935e+27,7.4180e+26
3.3126e+00,5.0942e+27,7.4231e+26
3.3127e+00,5.0948e+27,7.4282e+26
3.3128e+00,5.0954e+27,7.4331e+26
3.3129e+00,5.0960e+27,7.4379e+26
3.3130e+00,5.0966e+27,7.4426e+26
3.3131e+00,5.0972e+27,7.4472e+26
3.3132e+00,5.0978e+27,7.4517e+26
3.3133e+00,5.0984e+27,7.4561e+26
3.3134e+00,5.0989e+27,7.4605e+26
3.3135e+00,5.0995e+27,7.4647e+26
3.3136e+00,5.1000e+27,7.4688e+26
3.3137e+00,5.1006e+27,7.4729e+26
3.3138e+00,5.1011e+27,7.4768e+26
3.3139e+00,5.1016e+27,7.4806e+26
3.3140e+00,5.1021e+27,7.4844e+26
3.3141e+00,5.1026e+27,7.4880e+26
3.3142e+00,5.1031e+27,7.4916e+26
3.3143e+00,5.1036e+27,7.4951e+26
3.3144e+00,5.1040e+27,7.4984e+26
3.3145e+00,5.1045e+27,7.5017e+26
3.3146e+00,5.1049e+27,7.5049e+26
3.3147e+00,5.1054e+27,7.5080e+26
3.3148e+00,5.1058e+27,7.5110e+26
3.3149e+00,5.1062e+27,7.5139e+26
3.3150e+00,5.1066e+27,7.5167e+26
3.3151e+00,5.1070e+27,7.5194e+26
3.3152e+00,5.1074e+27,7.5221e+26
3.3153e+00,5.1078e+27,7.5246e+26
3.3154e+00,5.1082e+27,7.5271e+26
3.3155e+00,5.1085e+27,7.5295e+26
3.3156e+00,5.1089e+27,7.5318e+26
3.3157e+00,5.1093e+27,7.5340e+26
3.3158e+00,5.1096e+27,7.5361e+26
3.3159e+00,5.1099e+27,7.5382e+26
3.3160e+00,5.1103e+27,7.5401e+26
3.3161e+00,5.1106e+27,7.5421e+26
3.3162e+00,5.1109e+27,7.5439e+26
3.3163e+00,5.1112e+27,7.5456e+26
3.3164e+00,5.1115e+27,7.5473e+26
3.3165e+00,5.1118e+27,7.5490e+26
3.3166e+00,5.1121e+27,7.5505e+26
3.3167e+00,5.1124e+27,7.5520e+26
3.3168e+00,5.1126e+27,7.5535e+26
3.3169e+00,5.1129e+27,7.5549e+26
3.3170e+00,5.1132e+27,7.5562e+26
3.3171e+00,5.1134e+27,7.5576e+26
3.3172e+00,5.1137e+27,7.5588e+26
3.3173e+00,5.1139e+27,7.5601e+26
3.3174e+00,5.1142e+27,7.5613e+26
3.3175e+00,5.1144e+27,7.5625e+26
3.3176e+00,5.1147e+27,7.5636e+26
3.3177e+00,5.1149e+27,7.5648e+26
3.3178e+00,5.1152e+27,7.5659e+26
3.3179e+00,5.1154e+27,7.5671e+26
3.3180e+00,5.1157e+27,7.5683e+26
3.3181e+00,5.1159e+27,7.5695e+26
3.3182e+00,5.1162e+27,7.5707e+26
3.3183e+00,5.1164e+27,7.5720e+26
3.3184e+00,5.1167e+27,7.5733e+26
3.3185e+00,5.1170e+27,7.5747e+26
3.3186e+00,5.1173e+27,7.5762e+26
3.3187e+00,5.1176e+27,7.5777e+26
3.3188e+00,5.1179e+27,7.5794e+26
3.3189e+00,5.1182e+27,7.5812e+26
3.3190e+00,5.1185e+27,7.5832e+26
3.3191e+00,5.1188e+27,7.5853e+26
3.3192e+00,5.1192e+27,7.5876e+26
3.3193e+00,5.1196e+27,7.5901e+26
3.3194e+00,5.1200e+27,7.5928e+26
3.3195e+00,5.1204e+27,7.5958e+26
3.3196e+00,5.1209e+27,7.5991e+26
3.3197e+00,5.1214e+27,7.6027e+26
3.3198e+00,5.1219e+27,7.6066e+26
3.3199e+00,5.1224e+27,7.6110e+26
3.3200e+00,5.1230e+27,7.6157e+26
3.3201e+00,5.1237e+27,7.6209e+26
3.3202e+00,5.1244e+27,7.6266e+26
3.3203e+00,5.1251e+27,7.6329e+26
3.3204e+00,5.1259e+27,7.6397e+26
3.3205e+00,5.1268e+27,7.6473e+26
3.3206e+00,5.1278e+27,7.6555e+26
3.3207e+00,5.1288e+27,7.6645e+26
3.3208e+00,5.1299e+27,7.6744e+26
3.3209e+00,5.1311e+27,7.6852e+26
3.3210e+00,5.1324e+27,7.6970e+26
3.3211e+00,5.1337e+27,7.7099e+26
3.3212e+00,5.1353e+27,7.7240e+26
3.3213e+00,5.1369e+27,7.7394e+26
3.3214e+00,5.1386e+27,7.7561e+26
3.3215e+00,5.1405e+27,7.7744e+26
3.3216e+00,5.1426e+27,7.7943e+26
3.3217e+00,5.1448e+27,7.8160e+26
3.3218e+00,5.1472e+27,7.8396e+26
3.3219e+00,5.1498e+27,7.8653e+26
3.3220e+00,5.1526e+27,7.8932e+26
3.3221e+00,5.1556e+27,7.9236e+26
3.3222e+00,5.1589e+27,7.9565e+26
3.3223e+00,5.1624e+27,7.9923e+26
3.3224e+00,5.1661e+27,8.0312e+26
3.3225e+00,5.1702e+27,8.0734e+26
3.3226e+00,5.1746e+27,8.1192e+26
3.3227e+00,5.1793e+27,8.1688e+26
3.3228e+00,5.1844e+27,8.2226e+26
3.3229e+00,5.1898e+27,8.2808e+26
3.3230e+00,5.1957e+27,8.3439e+26
3.3231e+00,5.2019e+27,8.4122e+26
3.3232e+00,-7.2158e+27,-7.2209e+27
3.3242e+00,-7.4668e+27,-7.4723e+27
3.3252e+00,-7.5558e+27,-7.5617e+27
3.3262e+00,-7.5610e+27,-7.5672e+27
3.3272e+00,-7.5194e+27,-7.5259e+27
3.3282e+00,-7.4499e+27,-7.4567e+27
3.3291e+00,-7.3623e+27,-7.3693e+27
3.3301e+00,-7.2621e+27,-7.2693e+27
3.3311e+00,-7.1523e+27,-7.1597e+27
3.3321e+00,-7.0347e+27,-7.0423e+27
3.3331e+00,-6.9103e+27,-6.9180e+27
3.3341e+00,-6.7799e+27,-6.7878e+27
3.3351e+00,-6.6439e+27,-6.6520e+27
3.3361e+00,-6.5029e+27,-6.5111e+27
3.3371e+00,-6.3571e+27,-6.3654e+27
3.3381e+00,-6.2068e+27,-6.2153e+27
3.3390e+00,-6.0525e+27,-6.0610e+27
3.3400e+00,-5.8943e+27,-5.9029e+27
3.3410e+00,-5.7326e+27,-5.7412e+27
3.3420e+00,-5.5677e+27,-5.5764e+27
3.3430e+00,-5.3999e+27,-5.4087e+27
3.3440e+00,-5.2296e+27,-5.2384e+27
3.3450e+00,-5.0571e+27,-5.0659e+27
3.3460e+00,-4.8826e+27,-4.8914e+27
3.3470e+00,-4.7066e+27,-4.7154e+27
3.3480e+00,-4.5294e+27,-4.5382e+27
3.3490e+00,-4.3513e+27,-4.3601e+27
3.3499e+00,-4.1727e+27,-4.1814e+27
3.3509e+00,-3.9939e+27,-4.0026e+27
3.3519e+00,-3.8152e+27,-3.8238e+27
3.3529e+00,-3.6370e+27,-3.6456e+27
3.3539e+00,-3.4597e+27,-3.4682e+27
3.3549e+00,-3.2835e+27,-3.2919e+27
3.3559e+00,-3.1089e+27,-3.1172e+27
3.3569e+00,-2.9361e+27,-2.9443e+27
3.3579e+00,-2.7655e+27,-2.7736e+27
3.3589e+00,-2.5974e+27,-2.6053e+27
3.3598e+00,-2.4321e+27,-2.4400e+27
3.3608e+00,-2.2700e+27,-2.2777e+27
3.3618e+00,-2.1113e+27,-2.1189e+27
3.3628e+00,-1.9565e+27,-1.9639e+27
3.3638e+00,-1.8056e+27,-1.8129e+27
3.3648e+00,-1.6591e+27,-1.6662e+27
3.3658e+00,-1.5172e+27,-1.5241e+27
3.3668e+00,-1.3801e+27,-1.3869e+27
3.3678e+00,-1.2481e+27,-1.2547e+27
3.3688e+00,-1.1214e+27,-1.1278e+27
3.3697e+00,-1.0000e+27,-1.0063e+27
3.3707e+00,-8.8414e+26,-8.9019e+26
3.3717e+00,-7.7373e+26,-7.7959e+26
3.3727e+00,-6.6866e+26,-6.7430e+26
3.3737e+00,-5.6861e+26,-5.7401e+26
3.3747e+00,-2.0399e+26,-2.0913e+26
3.3757e+00,-1.7651e+26,-1.8105e+26
3.3767e+00,-1.5096e+26,-1.5465e+26
3.3777e+00,-1.2777e+26,-1.3044e+26
3.3787e+00,-1.0600e+26,-1.0766e+26
3.3797e+00,-8.4181e+25,-8.5076e+25
3.3807e+00,-5.9872e+25,-6.0588e+25
3.3816e+00,-4.1047e+25,-4.1399e+25
3.3826e+00,-2.3835e+25,-2.4024e+25
3.3836e+00,-4.2868e+24,-4.7700e+24
3.3846e+00,3.8131e+23,-7.0636e+23
3.3856e+00,7.0723e+24,-1.3593e+22
3.3866e+00,1.5001e+26,-7.1732e+22
3.3876e+00,3.7619e+27,4.6296e+23
3.3886e+00,3.7945e+27,1.7119e+24
3.3896e+00,3.8163e+27,3.7687e+24
3.3906e+00,3.8284e+27,6.5090e+24
3.3916e+00,3.8363e+27,9.8484e+24
3.3926e+00,3.8426e+27,1.3748e+25
3.3935e+00,3.8484e+27,1.8195e+25
3.3945e+00,3.8543e+27,2.3181e+25
3.3955e+00,3.8606e+27,2.8703e+25
3.3965e+00,3.8673e+27,3.4751e+25
3.3975e+00,3.8745e+27,4.1314e+25
3.3985e+00,3.8821e+27,4.8379e+25
3.3995e+00,3.8903e+27,5.5929e+25
3.4005e+00,3.8989e+27,6.3945e+25
3.4015e+00,3.9079e+27,7.2406e+25
3.4025e+00,3.9174e+27,8.1291e+25
3.4034e+00,3.9273e+27,9.0576e+25
3.4044e+00,3.9376e+27,1.0024e+26
3.4054e+00,3.9482e+27,1.1025e+26
3.4064e+00,3.9592e+27,1.2058e+26
3.4074e+00,3.9705e+27,1.3121e+26
3.4084e+00,3.9820e+27,1.4211e+26
3.4094e+00,3.9938e+27,1.5325e+26
3.4104e+00,4.0058e+27,1.6459e+26
3.4114e+00,4.0180e+27,1.7612e+26
3.4124e+00,4.0303e+27,1.8779e+26
3.4134e+00,4.0428e+27,1.9958e+26
3.4143e+00,4.0554e+27,2.1145e+26
3.4153e+00,4.0680e+27,2.2338e+26
3.4163e+00,4.0807e+27,2.3534e+26
3.4173e+00,4.0933e+27,2.4728e+26
3.4183e+00,4.1059e+27,2.5918e+26
3.4193e+00,4.1185e+27,2.7100e+26
3.4203e+00,4.1309e+27,2.8273e+26
3.4213e+00,4.1432e+27,2.9431e+26
3.4223e+00,4.1554e+27,3.0573e+26
3.4233e+00,4.1674e+27,3.1695e+26
3.4242e+00,4.1791e+27,3.2794e+26
3.4252e+00,4.1906e+27,3.3868e+26
3.4262e+00,4.2018e+27,3.4912e+26
3.4272e+00,4.2127e+27,3.5925e+26
3.4282e+00,4.2233e+27,3.6902e+26
3.4292e+00,4.2335e+27,3.7840e+26
3.4302e+00,4.2432e+27,3.8734e+26
3.4312e+00,4.2523e+27,3.9576e+26
3.4322e+00,4.2608e+27,4.0349e+26
3.4332e+00,4.2681e+27,4.1026e+26
3.4341e+00,4.2736e+27,4.1547e+26
3.4351e+00,4.2757e+27,4.1786e+26
3.4361e+00,4.2711e+27,4.1485e+26
3.4371e+00,4.2529e+27,4.0112e+26
3.4381e+00,4.2071e+27,3.6634e+26
3.4391e+00,4.1100e+27,2.9318e+26
3.4401e+00,-1.5878e+26,-3.4242e+26
3.4411e+00,-9.9096e+26,-1.0036e+27
3.4421e+00,-1.7510e+27,-1.7529e+27
3.4431e+00,-2.2337e+27,-2.2345e+27
3.4441e+00,-2.4957e+27,-2.4964e+27
3.4451e+00,-2.8722e+27,-2.8758e+27
3.4460e+00,-2.7775e+27,-2.7821e+27
3.4470e+00,-2.6131e+27,-2.6190e+27
3.4480e+00,-2.5745e+27,-2.5805e+27
3.4490e+00,-2.5399e+27,-2.5457e+27
3.4500e+00,-2.5033e+27,-2.5088e+27
3.4510e+00,-2.4589e+27,-2.4640e+27
3.4520e+00,-5.4880e+27,-5.4929e+27
3.4530e+00,-5.6154e+27,-5.6206e+27
3.4540e+00,-5.6527e+27,-5.6581e+27
3.4550e+00,-5.6418e+27,-5.6474e+27
3.4560e+00,-5.6031e+27,-5.6089e+27
3.4570e+00,-5.5472e+27,-5.5532e+27
3.4579e+00,-5.4798e+27,-5.4859e+27
3.4589e+00,-5.4040e+27,-5.4103e+27
3.4599e+00,-5.3217e+27,-5.3281e+27
3.4609e+00,-5.2338e+27,-5.2404e+27
3.4619e+00,-5.1411e+27,-5.1478e+27
3.4629e+00,-5.0440e+27,-5.0508e+27
3.4639e+00,-4.9428e+27,-4.9497e+27
3.4649e+00,-4.8379e+27,-4.8449e+27
3.4659e+00,-4.7294e+27,-4.7365e+27
3.4669e+00,-4.6177e+27,-4.6248e+27
3.4678e+00,-4.5028e+27,-4.5100e+27
3.4688e+00,-4.3851e+27,-4.3924e+27
3.4698e+00,-4.2648e+27,-4.2721e+27
3.4708e+00,-4.1422e+27,-4.1495e+27
3.4718e+00,-4.0174e+27,-4.0247e+27
3.4728e+00,-3.8907e+27,-3.8980e+27
3.4738e+00,-3.7623e+27,-3.7696e+27
3.4748e+00,-3.6325e+27,-3.6398e+27
3.4758e+00,-3.5016e+27,-3.5089e+27
3.4768e+00,-3.3697e+27,-3.3770e+27
3.4778e+00,-3.2372e+27,-3.2445e+27
3.4787e+00,-3.1043e+27,-3.1115e+27
3.4797e+00,-2.9712e+27,-2.9784e+27
3.4807e+00,-2.8383e+27,-2.8454e+27
3.4817e+00,-2.7057e+27,-2.7128e+27
3.4827e+00,-2.5738e+27,-2.5808e+27
3.4837e+00,-2.4427e+27,-2.4496e+27
3.4847e+00,-2.3128e+27,-2.3196e+27
3.4857e+00,-2.1842e+27,-2.1909e+27
3.4867e+00,-2.0572e+27,-2.0639e+27
3.4877e+00,-1.9322e+27,-1.9387e+27
3.4886e+00,-1.8092e+27,-1.8156e+27
3.4896e+00,-1.6886e+27,-1.6949e+27
3.4906e+00,-1.5705e+27,-1.5767e+27
3.4916e+00,-1.4553e+27,-1.4614e+27
3.4926e+00,-1.3430e+27,-1.3490e+27
3.4936e+00,-1.2340e+27,-1.2399e+27
3.4946e+00,-1.1284e+27,-1.1341e+27
3.4956e+00,-1.0265e+27,-1.0320e+27
3.4966e+00,-9.2824e+26,-9.3366e+26
3.4976e+00,-8.3394e+26,-8.3921e+26
3.4985e+00,-7.4365e+26,-7.4877e+26
3.4995e+00,-6.5744e+26,-6.6240e+26
3.5005e+00,-5.7531e+26,-5.8010e+26
3.5015e+00,-4.9715e+26,-5.0177e+26
3.5025e+00,-4.2273e+26,-4.2715e+26
3.5035e+00,-1.5143e+26,-1.5563e+26
3.5045e+00,-1.3104e+26,-1.3475e+26
3.5055e+00,-1.1210e+26,-1.1512e+26
3.5065e+00,-9.4931e+25,-9.7103e+25
3.5075e+00,-7.8803e+25,-8.0148e+25
3.5085e+00,-6.2603e+25,-6.3331e+25
3.5095e+00,-4.4510e+25,-4.5094e+25
3.5104e+00,-3.0521e+25,-3.0809e+25
3.5114e+00,-1.7722e+25,-1.7878e+25
3.5124e+00,-3.1573e+24,-3.5519e+24
3.5134e+00,3.5422e+23,-5.2706e+23
3.5144e+00,5.6139e+24,-1.0202e+22
3.5154e+00,1.1844e+26,-5.5486e+22
3.5164e+00,2.9699e+27,2.5282e+23
3.5174e+00,2.9996e+27,9.5378e+23
3.5184e+00,3.0201e+27,2.1297e+24
3.5194e+00,3.0313e+27,3.7111e+24
3.5204e+00,3.0381e+27,5.6454e+24
3.5214e+00,3.0429e+27,7.9058e+24
3.5223e+00,3.0469e+27,1.0481e+25
3.5233e+00,3.0507e+27,1.3368e+25
3.5243e+00,3.0546e+27,1.6561e+25
3.5253e+00,3.0587e+27,2.0057e+25
3.5263e+00,3.0631e+27,2.3851e+25
3.5273e+00,3.0677e+27,2.7933e+25
3.5283e+00,3.0726e+27,3.2295e+25
3.5293e+00,3.0777e+27,3.6926e+25
3.5303e+00,3.0831e+27,4.1814e+25
3.5313e+00,3.0887e+27,4.6948e+25
3.5322e+00,3.0946e+27,5.2312e+25
3.5332e+00,3.1007e+27,5.7895e+25
3.5342e+00,3.1070e+27,6.3680e+25
3.5352e+00,3.1135e+27,6.9652e+25
3.5362e+00,3.1202e+27,7.5796e+25
3.5372e+00,3.1271e+27,8.2095e+25
3.5382e+00,3.1340e+27,8.8532e+25
3.5392e+00,3.1412e+27,9.5091e+25
3.5402e+00,3.1484e+27,1.0175e+26
3.5412e+00,3.1557e+27,1.0850e+26
3.5422e+00,3.1631e+27,1.1532e+26
3.5431e+00,3.1705e+27,1.2219e+26
3.5441e+00,3.1780e+27,1.2909e+26
3.5451e+00,3.1855e+27,1.3600e+26
3.5461e+00,3.1930e+27,1.4291e+26
3.5471e+00,3.2005e+27,1.4979e+26
3.5481e+00,3.2079e+27,1.5664e+26
3.5491e+00,3.2153e+27,1.6342e+26
3.5501e+00,3.2226e+27,1.7013e+26
3.5511e+00,3.2298e+27,1.7673e+26
3.5521e+00,3.2370e+27,1.8323e+26
3.5530e+00,3.2439e+27,1.8959e+26
3.5540e+00,3.2508e+27,1.9581e+26
3.5550e+00,3.2575e+27,2.0185e+26
3.5560e+00,3.2640e+27,2.0771e+26
3.5570e+00,3.2703e+27,2.1337e+26
3.5580e+00,3.2763e+27,2.1880e+26
3.5590e+00,3.2821e+27,2.2395e+26
3.5600e+00,3.2875e+27,2.2879e+26
3.5610e+00,3.2925e+27,2.3319e+26
3.5620e+00,3.2966e+27,2.3697e+26
3.5629e+00,3.2994e+27,2.3972e+26
3.5639e+00,3.2997e+27,2.4063e+26
3.5649e+00,3.2952e+27,2.3808e+26
3.5659e+00,3.2810e+27,2.2887e+26
3.5669e+00,3.2479e+27,2.0709e+26
3.5679e+00,3.1815e+27,1.6353e+26
3.5689e+00,-1.2435e+26,-2.7019e+26
3.5699e+00,-7.4718e+26,-7.5722e+26
3.5709e+00,-1.3086e+27,-1.3101e+27
3.5719e+00,-1.6638e+27,-1.6644e+27
3.5729e+00,-1.8576e+27,-1.8581e+27
3.5739e+00,-2.1373e+27,-2.1400e+27
3.5748e+00,-2.0669e+27,-2.0702e+27
3.5758e+00,-1.9445e+27,-1.9489e+27
3.5768e+00,-1.9158e+27,-1.9202e+27
3.5778e+00,-1.8900e+27,-1.8943e+27
3.5788e+00,-1.8627e+27,-1.8668e+27
3.5798e+00,-1.8296e+27,-1.8334e+27
3.5808e+00,-4.0835e+27,-4.0871e+27
3.5818e+00,-4.1784e+27,-4.1822e+27
3.5828e+00,-4.2062e+27,-4.2102e+27
3.5838e+00,-4.1981e+27,-4.2023e+27
3.5848e+00,-4.1693e+27,-4.1737e+27
3.5858e+00,-4.1278e+27,-4.1322e+27
3.5867e+00,-4.0777e+27,-4.0822e+27
3.5877e+00,-4.0213e+27,-4.0260e+27
3.5887e+00,-3.9601e+27,-3.9648e+27
3.5897e+00,-3.8947e+27,-3.8996e+27
3.5907e+00,-3.8257e+27,-3.8307e+27
3.5917e+00,-3.7535e+27,-3.7586e+27
3.5927e+00,-3.6782e+27,-3.6834e+27
3.5937e+00,-3.6002e+27,-3.6054e+27
3.5947e+00,-3.5195e+27,-3.5247e+27
3.5957e+00,-3.4363e+27,-3.4416e+27
3.5966e+00,-3.3508e+27,-3.3562e+27
3.5976e+00,-3.2633e+27,-3.2687e+27
3.5986e+00,-3.1738e+27,-3.1792e+27
3.5996e+00,-3.0825e+27,-3.0879e+27
3.6006e+00,-2.9896e+27,-2.9951e+27
3.6016e+00,-2.8953e+27,-2.9008e+27
3.6026e+00,-2.7998e+27,-2.8052e+27
3.6036e+00,-2.7032e+27,-2.7087e+27
3.6046e+00,-2.6058e+27,-2.6112e+27
3.6056e+00,-2.5076e+27,-2.5131e+27
3.6066e+00,-2.4090e+27,-2.4144e+27
3.6075e+00,-2.3101e+27,-2.3155e+27
3.6085e+00,-2.2111e+27,-2.2165e+27
3.6095e+00,-2.1122e+27,-2.1175e+27
3.6105e+00,-2.0135e+27,-2.0188e+27
3.6115e+00,-1.9153e+27,-1.9205e+27
3.6125e+00,-1.8178e+27,-1.8229e+27
3.6135e+00,-1.7211e+27,-1.7261e+27
3.6145e+00,-1.6254e+27,-1.6304e+27
3.6155e+00,-1.5309e+27,-1.5359e+27
3.6165e+00,-1.4378e+27,-1.4427e+27
3.6174e+00,-1.3463e+27,-1.3511e+27
3.6184e+00,-1.2566e+27,-1.2613e+27
3.6194e+00,-1.1687e+27,-1.1733e+27
3.6204e+00,-1.0829e+27,-1.0875e+27
3.6214e+00,-9.9942e+26,-1.0039e+27
3.6224e+00,-9.1830e+26,-9.2263e+26
3.6234e+00,-8.3972e+26,-8.4396e+26
3.6244e+00,-7.6383e+26,-7.6796e+26
3.6254e+00,-6.9075e+26,-6.9477e+26
3.6264e+00,-6.2057e+26,-6.2449e+26
3.6273e+00,-5.5338e+26,-5.5719e+26
3.6283e+00,-4.8923e+26,-4.9292e+26
3.6293e+00,-4.2812e+26,-4.3168e+26
3.6303e+00,-3.6996e+26,-3.7339e+26
3.6313e+00,-3.1459e+26,-3.1788e+26
3.6323e+00,-1.1270e+26,-1.1583e+26
3.6333e+00,-9.7539e+25,-1.0030e+26
3.6343e+00,-8.3454e+25,-8.5694e+25
3.6353e+00,-7.0684e+25,-7.2294e+25
3.6363e+00,-5.8677e+25,-5.9673e+25
3.6373e+00,-4.6609e+25,-4.7147e+25
3.6383e+00,-3.3131e+25,-3.3564e+25
3.6392e+00,-2.2716e+25,-2.2929e+25
3.6402e+00,-1.3188e+25,-1.3306e+25
3.6412e+00,-2.3519e+24,-2.6450e+24
3.6422e+00,2.6085e+23,-3.9335e+23
3.6432e+00,4.1897e+24,-7.6653e+21
3.6442e+00,8.8700e+25,-4.2804e+22
3.6452e+00,2.2258e+27,1.1981e+23
3.6462e+00,2.2516e+27,4.6177e+23
3.6472e+00,2.2703e+27,1.0476e+24
3.6482e+00,2.2807e+27,1.8448e+24
3.6492e+00,2.2866e+27,2.8248e+24
3.6502e+00,2.2904e+27,3.9716e+24
3.6511e+00,2.2932e+27,5.2781e+24
3.6521e+00,2.2957e+27,6.7411e+24
3.6531e+00,2.2980e+27,8.3585e+24
3.6541e+00,2.3003e+27,1.0128e+25
3.6551e+00,2.3027e+27,1.2048e+25
3.6561e+00,2.3052e+27,1.4113e+25
3.6571e+00,2.3078e+27,1.6319e+25
3.6581e+00,2.3106e+27,1.8662e+25
3.6591e+00,2.3135e+27,2.1135e+25
3.6601e+00,2.3165e+27,2.3732e+25
3.6610e+00,2.3196e+27,2.6446e+25
3.6620e+00,2.3229e+27,2.9271e+25
3.6630e+00,2.3262e+27,3.2199e+25
3.6640e+00,2.3297e+27,3.5222e+25
3.6650e+00,2.3333e+27,3.8333e+25
3.6660e+00,2.3369e+27,4.1522e+25
3.6670e+00,2.3406e+27,4.4782e+25
3.6680e+00,2.3444e+27,4.8105e+25
3.6690e+00,2.3482e+27,5.1480e+25
3.6700e+00,2.3521e+27,5.4900e+25
3.6710e+00,2.3560e+27,5.8355e+25
3.6719e+00,2.3599e+27,6.1836e+25
3.6729e+00,2.3639e+27,6.5334e+25
3.6739e+00,2.3679e+27,6.8839e+25
3.6749e+00,2.3718e+27,7.2343e+25
3.6759e+00,2.3758e+27,7.5835e+25
3.6769e+00,2.3798e+27,7.9307e+25
3.6779e+00,2.3837e+27,8.2749e+25
3.6789e+00,2.3876e+27,8.6152e+25
3.6799e+00,2.3914e+27,8.9508e+25
3.6809e+00,2.3952e+27,9.2806e+25
3.6818e+00,2.3990e+27,9.6038e+25
3.6828e+00,2.4026e+27,9.9195e+25
3.6838e+00,2.4062e+27,1.0227e+26
3.6848e+00,2.4097e+27,1.0524e+26
3.6858e+00,2.4131e+27,1.0812e+26
3.6868e+00,2.4163e+27,1.1087e+26
3.6878e+00,2.4194e+27,1.1348e+26
3.6888e+00,2.4223e+27,1.1591e+26
3.6898e+00,2.4248e+27,1.1809e+26
3.6908e+00,2.4268e+27,1.1991e+26
3.6917e+00,2.4278e+27,1.2113e+26
3.6927e+00,2.4271e+27,1.2129e+26
3.6937e+00,2.4230e+27,1.1950e+26
3.6947e+00,2.4123e+27,1.1409e+26
3.6957e+00,2.3892e+27,1.0214e+26
3.6967e+00,2.3457e+27,7.9477e+25
3.6977e+00,-1.0265e+26,-2.1272e+26
3.6987e+00,-5.6388e+26,-5.7150e+26
3.6997e+00,-9.7808e+26,-9.7919e+26
3.7007e+00,-1.2392e+27,-1.2397e+27
3.7017e+00,-1.3825e+27,-1.3829e+27
3.7027e+00,-1.5904e+27,-1.5924e+27
3.7036e+00,-1.5380e+27,-1.5405e+27
3.7046e+00,-1.4469e+27,-1.4502e+27
3.7056e+00,-1.4255e+27,-1.4288e+27
3.7066e+00,-1.4063e+27,-1.4095e+27
3.7076e+00,-1.3860e+27,-1.3890e+27
3.7086e+00,-1.3613e+27,-1.3642e+27
3.7096e+00,-3.0383e+27,-3.0410e+27
3.7106e+00,-3.1089e+27,-3.1118e+27
3.7116e+00,-3.1297e+27,-3.1326e+27
3.7126e+00,-3.1237e+27,-3.1268e+27
3.7136e+00,-3.1023e+27,-3.1055e+27
3.7146e+00,-3.0714e+27,-3.0747e+27
3.7155e+00,-3.0341e+27,-3.0375e+27
3.7165e+00,-2.9922e+27,-2.9957e+27
3.7175e+00,-2.9467e+27,-2.9502e+27
3.7185e+00,-2.8980e+27,-2.9017e+27
3.7195e+00,-2.8467e+27,-2.8504e+27
3.7205e+00,-2.7930e+27,-2.7968e+27
3.7215e+00,-2.7370e+27,-2.7408e+27
3.7225e+00,-2.6789e+27,-2.6828e+27
3.7235e+00,-2.6189e+27,-2.6228e+27
3.7245e+00,-2.5570e+27,-2.5609e+27
3.7254e+00,-2.4934e+27,-2.4974e+27
3.7264e+00,-2.4283e+27,-2.4323e+27
3.7274e+00,-2.3617e+27,-2.3657e+27
3.7284e+00,-2.2937e+27,-2.2978e+27
3.7294e+00,-2.2246e+27,-2.2287e+27
3.7304e+00,-2.1545e+27,-2.1585e+27
3.7314e+00,-2.0834e+27,-2.0874e+27
3.7324e+00,-2.0115e+27,-2.0156e+27
3.7334e+00,-1.9390e+27,-1.9431e+27
3.7344e+00,-1.8660e+27,-1.8700e+27
3.7354e+00,-1.7926e+27,-1.7966e+27
3.7363e+00,-1.7190e+27,-1.7230e+27
3.7373e+00,-1.6453e+27,-1.6493e+27
3.7383e+00,-1.5717e+27,-1.5757e+27
3.7393e+00,-1.4983e+27,-1.5022e+27
3.7403e+00,-1.4252e+27,-1.4291e+27
3.7413e+00,-1.3527e+27,-1.3565e+27
3.7423e+00,-1.2807e+27,-1.2845e+27
3.7433e+00,-1.2095e+27,-1.2132e+27
3.7443e+00,-1.1392e+27,-1.1429e+27
3.7453e+00,-1.0699e+27,-1.0735e+27
3.7462e+00,-1.0018e+27,-1.0054e+27
