Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
1.9201e+00,-1.0252e+24,-1.0258e+24
1.9211e+00,-1.0047e+24,-1.0058e+24
1.9221e+00,-9.8820e+23,-9.8887e+23
1.9230e+00,-9.7115e+23,-9.7239e+23
1.9240e+00,-9.5365e+23,-9.5390e+23
1.9250e+00,-9.3010e+23,-9.3037e+23
1.9260e+00,-8.9682e+23,-8.9724e+23
1.9270e+00,-8.4310e+23,-8.4641e+23
1.9280e+00,-6.9103e+23,-7.6183e+23
1.9290e+00,1.0620e+24,-6.0915e+23
1.9300e+00,9.7837e+23,-7.2686e+23
1.9310e+00,9.5193e+23,-7.8026e+23
1.9320e+00,9.4786e+23,-8.0220e+23
1.9330e+00,9.5310e+23,-8.0770e+23
1.9340e+00,9.6268e+23,-8.0397e+23
1.9350e+00,9.7468e+23,-7.9473e+23
1.9361e+00,9.8825e+23,-7.8197e+23
1.9371e+00,1.0030e+24,-7.6683e+23
1.9381e+00,1.0188e+24,-7.4998e+23
1.9391e+00,1.0354e+24,-7.3182e+23
1.9401e+00,1.0529e+24,-7.1261e+23
1.9411e+00,1.0711e+24,-6.9253e+23
1.9421e+00,1.0899e+24,-6.7171e+23
1.9431e+00,1.1093e+24,-6.5023e+23
1.9441e+00,1.1293e+24,-6.2819e+23
1.9451e+00,1.1498e+24,-6.0566e+23
1.9461e+00,1.1706e+24,-5.8270e+23
1.9471e+00,1.1918e+24,-5.5940e+23
1.9481e+00,1.2133e+24,-5.3581e+23
1.9492e+00,1.2350e+24,-5.1201e+23
1.9502e+00,1.2569e+24,-4.8805e+23
1.9512e+00,1.2788e+24,-4.6402e+23
1.9522e+00,1.3007e+24,-4.3997e+23
1.9532e+00,1.3226e+24,-4.1597e+23
1.9542e+00,1.3444e+24,-3.9209e+23
1.9552e+00,1.3660e+24,-3.6839e+23
1.9562e+00,1.3874e+24,-3.4495e+23
1.9572e+00,1.4084e+24,-3.2183e+23
1.9582e+00,1.4291e+24,-2.9908e+23
1.9592e+00,1.4493e+24,-2.7678e+23
1.9602e+00,1.4690e+24,-2.5499e+23
1.9613e+00,1.4882e+24,-2.3376e+23
1.9623e+00,1.5067e+24,-2.1316e+23
1.9633e+00,1.5245e+24,-1.9324e+23
1.9643e+00,1.5416e+24,-1.7406e+23
1.9653e+00,1.5579e+24,-1.5567e+23
1.9663e+00,1.5734e+24,-1.3813e+23
1.9673e+00,1.5879e+24,-1.2147e+23
1.9683e+00,1.6014e+24,-1.0575e+23
1.9693e+00,1.6139e+24,-9.0998e+22
1.9703e+00,1.6252e+24,-7.7267e+22
1.9713e+00,1.6353e+24,-6.4587e+22
1.9723e+00,1.6438e+24,-5.2990e+22
1.9733e+00,1.6506e+24,-4.2507e+22
1.9744e+00,1.6551e+24,-3.3165e+22
1.9754e+00,1.6567e+24,-2.4992e+22
1.9764e+00,1.6541e+24,-1.8015e+22
1.9774e+00,1.6459e+24,-1.2260e+22
1.9784e+00,1.6298e+24,-7.7517e+21
1.9794e+00,1.6044e+24,-4.4922e+21
1.9804e+00,1.5723e+24,-2.4016e+21
1.9814e+00,6.0839e+22,-2.4712e+21
1.9824e+00,-6.4591e+20,-3.3103e+21
1.9834e+00,-5.0585e+21,-5.3164e+21
1.9844e+00,-8.4705e+21,-8.6226e+21
1.9854e+00,-1.3139e+22,-1.3280e+22
1.9864e+00,-1.8692e+22,-1.9326e+22
1.9873e+00,-2.6500e+22,-2.6813e+22
1.9883e+00,-3.5210e+22,-3.5856e+22
1.9893e+00,-4.6394e+22,-4.6673e+22
1.9903e+00,-5.9545e+22,-5.9669e+22
1.9913e+00,-7.5400e+22,-7.5461e+22
1.9923e+00,-9.4667e+22,-9.4700e+22
1.9933e+00,-1.1736e+23,-1.1738e+23
1.9943e+00,-2.3437e+23,-2.3440e+23
1.9953e+00,-2.5698e+23,-2.5703e+23
1.9963e+00,-2.8160e+23,-2.8168e+23
1.9973e+00,-3.0959e+23,-3.0969e+23
1.9983e+00,-3.4110e+23,-3.4124e+23
1.9993e+00,-3.7580e+23,-3.7597e+23
2.0004e+00,-4.1320e+23,-4.1341e+23
2.0014e+00,-4.5290e+23,-4.5315e+23
2.0024e+00,-4.9457e+23,-4.9486e+23
2.0034e+00,-5.3795e+23,-5.3828e+23
2.0044e+00,-5.8286e+23,-5.8322e+23
2.0054e+00,-6.2913e+23,-6.2952e+23
2.0064e+00,-6.7662e+23,-6.7705e+23
2.0074e+00,-7.2522e+23,-7.2568e+23
2.0084e+00,-7.7480e+23,-7.7529e+23
2.0094e+00,-8.2526e+23,-8.2578e+23
2.0104e+00,-8.7650e+23,-8.7704e+23
2.0114e+00,-9.2840e+23,-9.2897e+23
2.0124e+00,-9.8085e+23,-9.8145e+23
2.0135e+00,-1.0338e+24,-1.0344e+24
2.0145e+00,-1.0870e+24,-1.0877e+24
2.0155e+00,-1.1405e+24,-1.1412e+24
2.0165e+00,-1.1942e+24,-1.1948e+24
2.0175e+00,-1.2478e+24,-1.2485e+24
2.0185e+00,-1.3014e+24,-1.3021e+24
2.0195e+00,-1.3548e+24,-1.3555e+24
2.0205e+00,-1.4079e+24,-1.4086e+24
2.0215e+00,-1.4606e+24,-1.4613e+24
2.0225e+00,-1.5127e+24,-1.5135e+24
2.0235e+00,-1.5643e+24,-1.5650e+24
2.0245e+00,-1.6152e+24,-1.6159e+24
2.0256e+00,-1.6652e+24,-1.6659e+24
2.0266e+00,-1.7144e+24,-1.7151e+24
2.0276e+00,-1.7625e+24,-1.7632e+24
2.0286e+00,-1.8095e+24,-1.8102e+24
2.0296e+00,-1.8554e+24,-1.8560e+24
2.0306e+00,-1.9000e+24,-1.9006e+24
2.0316e+00,-1.9432e+24,-1.9438e+24
2.0326e+00,-1.9852e+24,-1.9857e+24
2.0336e+00,-2.0258e+24,-2.0263e+24
2.0346e+00,-2.0652e+24,-2.0657e+24
2.0356e+00,-2.1037e+24,-2.1041e+24
2.0366e+00,-2.1418e+24,-2.1422e+24
2.0376e+00,-2.1806e+24,-2.1810e+24
2.0387e+00,-2.2220e+24,-2.2224e+24
2.0397e+00,-2.2695e+24,-2.2697e+24
2.0407e+00,-2.3284e+24,-2.3286e+24
2.0417e+00,-2.4068e+24,-2.4070e+24
2.0427e+00,-2.5140e+24,-2.5142e+24
2.0437e+00,-2.6541e+24,-2.6542e+24
2.0447e+00,-2.8133e+24,-2.8134e+24
2.0457e+00,-1.5104e+24,-1.5105e+24
2.0467e+00,-1.4578e+24,-1.4580e+24
2.0477e+00,-1.4138e+24,-1.4142e+24
2.0487e+00,-1.3794e+24,-1.3802e+24
2.0497e+00,-1.3518e+24,-1.3534e+24
2.0507e+00,-1.3298e+24,-1.3307e+24
2.0516e+00,-1.3069e+24,-1.3085e+24
2.0526e+00,-1.2834e+24,-1.2837e+24
2.0536e+00,-1.2518e+24,-1.2521e+24
2.0546e+00,-1.2070e+24,-1.2076e+24
2.0556e+00,-1.1348e+24,-1.1392e+24
2.0566e+00,-9.3017e+23,-1.0254e+24
2.0576e+00,1.4282e+24,-8.1905e+23
2.0586e+00,1.3160e+24,-9.7709e+23
2.0596e+00,1.2807e+24,-1.0487e+24
2.0606e+00,1.2753e+24,-1.0781e+24
2.0616e+00,1.2824e+24,-1.0854e+24
2.0626e+00,1.2953e+24,-1.0804e+24
2.0636e+00,1.3114e+24,-1.0679e+24
2.0647e+00,1.3297e+24,-1.0508e+24
2.0657e+00,1.3495e+24,-1.0305e+24
2.0667e+00,1.3707e+24,-1.0078e+24
2.0677e+00,1.3930e+24,-9.8347e+23
2.0687e+00,1.4165e+24,-9.5768e+23
2.0697e+00,1.4409e+24,-9.3071e+23
2.0707e+00,1.4662e+24,-9.0273e+23
2.0717e+00,1.4923e+24,-8.7388e+23
2.0727e+00,1.5191e+24,-8.4427e+23
2.0737e+00,1.5466e+24,-8.1399e+23
2.0747e+00,1.5746e+24,-7.8314e+23
2.0757e+00,1.6031e+24,-7.5182e+23
2.0767e+00,1.6320e+24,-7.2011e+23
2.0778e+00,1.6612e+24,-6.8811e+23
2.0788e+00,1.6905e+24,-6.5590e+23
2.0798e+00,1.7200e+24,-6.2358e+23
2.0808e+00,1.7496e+24,-5.9123e+23
2.0818e+00,1.7790e+24,-5.5895e+23
2.0828e+00,1.8083e+24,-5.2683e+23
2.0838e+00,1.8374e+24,-4.9495e+23
2.0848e+00,1.8661e+24,-4.6341e+23
2.0858e+00,1.8945e+24,-4.3229e+23
2.0868e+00,1.9223e+24,-4.0168e+23
2.0878e+00,1.9495e+24,-3.7166e+23
2.0888e+00,1.9760e+24,-3.4232e+23
2.0899e+00,2.0018e+24,-3.1374e+23
2.0909e+00,2.0268e+24,-2.8600e+23
2.0919e+00,2.0508e+24,-2.5918e+23
2.0929e+00,2.0738e+24,-2.3334e+23
2.0939e+00,2.0958e+24,-2.0857e+23
2.0949e+00,2.1166e+24,-1.8492e+23
2.0959e+00,2.1362e+24,-1.6247e+23
2.0969e+00,2.1544e+24,-1.4127e+23
2.0979e+00,2.1713e+24,-1.2139e+23
2.0989e+00,2.1866e+24,-1.0286e+23
2.0999e+00,2.2001e+24,-8.5754e+22
2.1009e+00,2.2117e+24,-7.0100e+22
2.1019e+00,2.2209e+24,-5.5944e+22
2.1030e+00,2.2270e+24,-4.3325e+22
2.1040e+00,2.2292e+24,-3.2281e+22
2.1050e+00,2.2258e+24,-2.2852e+22
2.1060e+00,2.2147e+24,-1.5082e+22
2.1070e+00,2.1931e+24,-9.0189e+21
2.1080e+00,2.1589e+24,-4.6977e+21
2.1090e+00,2.1156e+24,-2.0836e+21
2.1100e+00,8.3297e+22,-1.8425e+21
2.1110e+00,8.2919e+20,-2.7545e+21
2.1120e+00,-4.9506e+21,-5.2978e+21
2.1130e+00,-9.4191e+21,-9.6242e+21
2.1140e+00,-1.5598e+22,-1.5788e+22
2.1150e+00,-2.2976e+22,-2.3830e+22
2.1159e+00,-3.3395e+22,-3.3817e+22
2.1169e+00,-4.5024e+22,-4.5894e+22
2.1179e+00,-5.9975e+22,-6.0352e+22
2.1189e+00,-7.7553e+22,-7.7720e+22
2.1199e+00,-9.8742e+22,-9.8823e+22
2.1209e+00,-1.2449e+23,-1.2453e+23
2.1219e+00,-2.7863e+23,-2.7866e+23
2.1229e+00,-3.1017e+23,-3.1021e+23
2.1239e+00,-3.4091e+23,-3.4098e+23
2.1249e+00,-3.7432e+23,-3.7442e+23
2.1259e+00,-4.1221e+23,-4.1235e+23
2.1269e+00,-4.5481e+23,-4.5500e+23
2.1279e+00,-5.0168e+23,-5.0192e+23
2.1290e+00,-5.5219e+23,-5.5248e+23
2.1300e+00,-6.0580e+23,-6.0614e+23
2.1310e+00,-6.6207e+23,-6.6246e+23
2.1320e+00,-7.2067e+23,-7.2111e+23
2.1330e+00,-7.8133e+23,-7.8181e+23
2.1340e+00,-8.4383e+23,-8.4436e+23
2.1350e+00,-9.0800e+23,-9.0858e+23
2.1360e+00,-9.7367e+23,-9.7429e+23
2.1370e+00,-1.0407e+24,-1.0413e+24
2.1380e+00,-1.1089e+24,-1.1096e+24
2.1390e+00,-1.1781e+24,-1.1789e+24
2.1400e+00,-1.2483e+24,-1.2491e+24
2.1410e+00,-1.3192e+24,-1.3201e+24
2.1421e+00,-1.3908e+24,-1.3916e+24
2.1431e+00,-1.4628e+24,-1.4637e+24
2.1441e+00,-1.5352e+24,-1.5361e+24
2.1451e+00,-1.6078e+24,-1.6087e+24
2.1461e+00,-1.6804e+24,-1.6813e+24
2.1471e+00,-1.7529e+24,-1.7538e+24
2.1481e+00,-1.8251e+24,-1.8261e+24
2.1491e+00,-1.8970e+24,-1.8979e+24
2.1501e+00,-1.9683e+24,-1.9693e+24
2.1511e+00,-2.0389e+24,-2.0399e+24
2.1521e+00,-2.1088e+24,-2.1098e+24
2.1531e+00,-2.1777e+24,-2.1786e+24
2.1542e+00,-2.2454e+24,-2.2464e+24
2.1552e+00,-2.3120e+24,-2.3129e+24
2.1562e+00,-2.3772e+24,-2.3781e+24
2.1572e+00,-2.4409e+24,-2.4418e+24
2.1582e+00,-2.5030e+24,-2.5039e+24
2.1592e+00,-2.5635e+24,-2.5643e+24
2.1602e+00,-2.6221e+24,-2.6230e+24
2.1612e+00,-2.6790e+24,-2.6798e+24
2.1622e+00,-2.7341e+24,-2.7348e+24
2.1632e+00,-2.7875e+24,-2.7882e+24
2.1642e+00,-2.8397e+24,-2.8404e+24
2.1652e+00,-2.8914e+24,-2.8920e+24
2.1662e+00,-2.9441e+24,-2.9446e+24
2.1673e+00,-3.0003e+24,-3.0007e+24
2.1683e+00,-3.0646e+24,-3.0649e+24
2.1693e+00,-3.1444e+24,-3.1447e+24
2.1703e+00,-3.2505e+24,-3.2508e+24
2.1713e+00,-3.3956e+24,-3.3958e+24
2.1723e+00,-3.5851e+24,-3.5852e+24
2.1733e+00,-2.1119e+24,-2.1120e+24
2.1743e+00,-2.0392e+24,-2.0394e+24
2.1753e+00,-1.9677e+24,-1.9680e+24
2.1763e+00,-1.9077e+24,-1.9082e+24
2.1773e+00,-1.8607e+24,-1.8617e+24
2.1783e+00,-1.8229e+24,-1.8250e+24
2.1793e+00,-1.7926e+24,-1.7938e+24
2.1802e+00,-1.7612e+24,-1.7634e+24
2.1812e+00,-1.7290e+24,-1.7294e+24
2.1822e+00,-1.6858e+24,-1.6863e+24
2.1832e+00,-1.6250e+24,-1.6258e+24
2.1842e+00,-1.5273e+24,-1.5332e+24
2.1852e+00,-1.2524e+24,-1.3794e+24
2.1862e+00,1.8994e+24,-1.1000e+24
2.1872e+00,1.7493e+24,-1.3113e+24
2.1882e+00,1.7024e+24,-1.4065e+24
2.1892e+00,1.6958e+24,-1.4451e+24
2.1902e+00,1.7059e+24,-1.4543e+24
2.1912e+00,1.7238e+24,-1.4469e+24
2.1922e+00,1.7460e+24,-1.4296e+24
2.1933e+00,1.7709e+24,-1.4061e+24
2.1943e+00,1.7980e+24,-1.3783e+24
2.1953e+00,1.8269e+24,-1.3475e+24
2.1963e+00,1.8574e+24,-1.3144e+24
2.1973e+00,1.8893e+24,-1.2793e+24
2.1983e+00,1.9224e+24,-1.2427e+24
2.1993e+00,1.9568e+24,-1.2048e+24
2.2003e+00,1.9922e+24,-1.1658e+24
2.2013e+00,2.0285e+24,-1.1257e+24
2.2023e+00,2.0657e+24,-1.0848e+24
2.2033e+00,2.1036e+24,-1.0431e+24
2.2043e+00,2.1421e+24,-1.0008e+24
2.2053e+00,2.1811e+24,-9.5803e+23
2.2064e+00,2.2205e+24,-9.1488e+23
2.2074e+00,2.2601e+24,-8.7149e+23
2.2084e+00,2.2999e+24,-8.2797e+23
2.2094e+00,2.3397e+24,-7.8444e+23
2.2104e+00,2.3793e+24,-7.4103e+23
2.2114e+00,2.4187e+24,-6.9786e+23
2.2124e+00,2.4578e+24,-6.5505e+23
2.2134e+00,2.4964e+24,-6.1271e+23
2.2144e+00,2.5344e+24,-5.7098e+23
2.2154e+00,2.5717e+24,-5.2995e+23
2.2164e+00,2.6081e+24,-4.8975e+23
2.2174e+00,2.6437e+24,-4.5048e+23
2.2185e+00,2.6781e+24,-4.1227e+23
2.2195e+00,2.7115e+24,-3.7520e+23
2.2205e+00,2.7436e+24,-3.3940e+23
2.2215e+00,2.7743e+24,-3.0494e+23
2.2225e+00,2.8035e+24,-2.7194e+23
2.2235e+00,2.8312e+24,-2.4048e+23
2.2245e+00,2.8572e+24,-2.1065e+23
2.2255e+00,2.8814e+24,-1.8252e+23
2.2265e+00,2.9037e+24,-1.5617e+23
2.2275e+00,2.9239e+24,-1.3168e+23
2.2285e+00,2.9417e+24,-1.0911e+23
2.2295e+00,2.9569e+24,-8.8514e+22
2.2305e+00,2.9688e+24,-6.9951e+22
2.2316e+00,2.9766e+24,-5.3475e+22
2.2326e+00,2.9791e+24,-3.9137e+22
2.2336e+00,2.9742e+24,-2.6995e+22
2.2346e+00,2.9589e+24,-1.7114e+22
2.2356e+00,2.9296e+24,-9.5618e+21
2.2366e+00,2.8834e+24,-4.3984e+21
2.2376e+00,2.8249e+24,-1.5872e+21
2.2386e+00,1.1224e+23,-1.4078e+21
2.2396e+00,1.7750e+21,-3.0152e+21
2.2406e+00,-6.4551e+21,-6.9247e+21
2.2416e+00,-1.3007e+22,-1.3286e+22
2.2426e+00,-2.1889e+22,-2.2148e+22
2.2436e+00,-3.2392e+22,-3.3555e+22
2.2445e+00,-4.7020e+22,-4.7595e+22
2.2455e+00,-6.3282e+22,-6.4467e+22
2.2465e+00,-8.4059e+22,-8.4572e+22
2.2475e+00,-1.0842e+23,-1.0865e+23
2.2485e+00,-1.3771e+23,-1.3782e+23
2.2495e+00,-1.7324e+23,-1.7330e+23
2.2505e+00,-3.8699e+23,-3.8703e+23
2.2515e+00,-4.3000e+23,-4.3005e+23
2.2525e+00,-4.7182e+23,-4.7191e+23
2.2535e+00,-5.1727e+23,-5.1741e+23
2.2545e+00,-5.6883e+23,-5.6903e+23
2.2555e+00,-6.2683e+23,-6.2709e+23
2.2565e+00,-6.9061e+23,-6.9093e+23
2.2576e+00,-7.5932e+23,-7.5971e+23
2.2586e+00,-8.3220e+23,-8.3266e+23
2.2596e+00,-9.0866e+23,-9.0918e+23
2.2606e+00,-9.8822e+23,-9.8881e+23
2.2616e+00,-1.0705e+24,-1.0712e+24
2.2626e+00,-1.1553e+24,-1.1560e+24
2.2636e+00,-1.2423e+24,-1.2430e+24
2.2646e+00,-1.3312e+24,-1.3320e+24
2.2656e+00,-1.4219e+24,-1.4228e+24
2.2666e+00,-1.5142e+24,-1.5151e+24
2.2676e+00,-1.6079e+24,-1.6089e+24
2.2686e+00,-1.7027e+24,-1.7037e+24
2.2696e+00,-1.7985e+24,-1.7996e+24
2.2707e+00,-1.8951e+24,-1.8963e+24
2.2717e+00,-1.9924e+24,-1.9935e+24
2.2727e+00,-2.0900e+24,-2.0912e+24
2.2737e+00,-2.1878e+24,-2.1890e+24
2.2747e+00,-2.2856e+24,-2.2869e+24
2.2757e+00,-2.3833e+24,-2.3846e+24
2.2767e+00,-2.4806e+24,-2.4819e+24
2.2777e+00,-2.5773e+24,-2.5786e+24
2.2787e+00,-2.6732e+24,-2.6745e+24
2.2797e+00,-2.7682e+24,-2.7695e+24
2.2807e+00,-2.8620e+24,-2.8633e+24
2.2817e+00,-2.9545e+24,-2.9558e+24
2.2828e+00,-3.0455e+24,-3.0468e+24
2.2838e+00,-3.1348e+24,-3.1360e+24
2.2848e+00,-3.2222e+24,-3.2234e+24
2.2858e+00,-3.3076e+24,-3.3088e+24
2.2868e+00,-3.3907e+24,-3.3919e+24
2.2878e+00,-3.4716e+24,-3.4728e+24
2.2888e+00,-3.5501e+24,-3.5512e+24
2.2898e+00,-3.6260e+24,-3.6271e+24
2.2908e+00,-3.6996e+24,-3.7006e+24
2.2918e+00,-3.7709e+24,-3.7718e+24
2.2928e+00,-3.8405e+24,-3.8414e+24
2.2938e+00,-3.9094e+24,-3.9102e+24
2.2948e+00,-3.9796e+24,-3.9803e+24
2.2959e+00,-4.0545e+24,-4.0551e+24
2.2969e+00,-4.1404e+24,-4.1409e+24
2.2979e+00,-4.2471e+24,-4.2475e+24
2.2989e+00,-4.3894e+24,-4.3898e+24
2.2999e+00,-4.5842e+24,-4.5845e+24
2.3009e+00,-4.8388e+24,-4.8390e+24
2.3019e+00,-2.8498e+24,-2.8500e+24
2.3029e+00,-2.7511e+24,-2.7513e+24
2.3039e+00,-2.6539e+24,-2.6543e+24
2.3049e+00,-2.5725e+24,-2.5731e+24
2.3059e+00,-2.5084e+24,-2.5098e+24
2.3069e+00,-2.4570e+24,-2.4598e+24
2.3079e+00,-2.4155e+24,-2.4171e+24
2.3088e+00,-2.3726e+24,-2.3756e+24
2.3098e+00,-2.3286e+24,-2.3292e+24
2.3108e+00,-2.2700e+24,-2.2706e+24
2.3118e+00,-2.1876e+24,-2.1886e+24
2.3128e+00,-2.0555e+24,-2.0635e+24
2.3138e+00,-1.6844e+24,-1.8559e+24
2.3148e+00,2.5713e+24,-1.4767e+24
2.3158e+00,2.3716e+24,-1.7590e+24
2.3168e+00,2.3103e+24,-1.8856e+24
2.3178e+00,2.3027e+24,-1.9363e+24
2.3188e+00,2.3172e+24,-1.9477e+24
2.3198e+00,2.3420e+24,-1.9371e+24
2.3208e+00,2.3724e+24,-1.9134e+24
2.3219e+00,2.4064e+24,-1.8813e+24
2.3229e+00,2.4432e+24,-1.8435e+24
2.3239e+00,2.4824e+24,-1.8017e+24
2.3249e+00,2.5236e+24,-1.7569e+24
2.3259e+00,2.5667e+24,-1.7095e+24
2.3269e+00,2.6116e+24,-1.6601e+24
2.3279e+00,2.6579e+24,-1.6089e+24
2.3289e+00,2.7057e+24,-1.5562e+24
2.3299e+00,2.7547e+24,-1.5021e+24
2.3309e+00,2.8048e+24,-1.4470e+24
2.3319e+00,2.8559e+24,-1.3908e+24
2.3329e+00,2.9078e+24,-1.3339e+24
2.3339e+00,2.9602e+24,-1.2763e+24
2.3350e+00,3.0132e+24,-1.2183e+24
2.3360e+00,3.0664e+24,-1.1599e+24
2.3370e+00,3.1198e+24,-1.1014e+24
2.3380e+00,3.1732e+24,-1.0430e+24
2.3390e+00,3.2264e+24,-9.8471e+23
2.3400e+00,3.2793e+24,-9.2678e+23
2.3410e+00,3.3317e+24,-8.6936e+23
2.3420e+00,3.3834e+24,-8.1260e+23
2.3430e+00,3.4342e+24,-7.5668e+23
2.3440e+00,3.4841e+24,-7.0173e+23
2.3450e+00,3.5329e+24,-6.4792e+23
2.3460e+00,3.5804e+24,-5.9540e+23
2.3471e+00,3.6265e+24,-5.4431e+23
2.3481e+00,3.6710e+24,-4.9479e+23
2.3491e+00,3.7137e+24,-4.4698e+23
2.3501e+00,3.7547e+24,-4.0102e+23
2.3511e+00,3.7936e+24,-3.5702e+23
2.3521e+00,3.8304e+24,-3.1512e+23
2.3531e+00,3.8649e+24,-2.7542e+23
2.3541e+00,3.8970e+24,-2.3803e+23
2.3551e+00,3.9265e+24,-2.0306e+23
2.3561e+00,3.9532e+24,-1.7060e+23
2.3571e+00,3.9766e+24,-1.4073e+23
2.3581e+00,3.9965e+24,-1.1353e+23
2.3591e+00,4.0120e+24,-8.9080e+22
2.3602e+00,4.0220e+24,-6.7451e+22
2.3612e+00,4.0247e+24,-4.8713e+22
2.3622e+00,4.0175e+24,-3.2944e+22
2.3632e+00,3.9963e+24,-2.0234e+22
2.3642e+00,3.9561e+24,-1.0678e+22
2.3652e+00,3.8931e+24,-4.3576e+21
2.3662e+00,3.8135e+24,-1.2199e+21
2.3672e+00,1.5219e+23,-1.1991e+21
2.3682e+00,2.6832e+21,-3.7852e+21
2.3692e+00,-8.9226e+21,-9.5591e+21
2.3702e+00,-1.8296e+22,-1.8675e+22
2.3712e+00,-3.0828e+22,-3.1181e+22
2.3722e+00,-4.5545e+22,-4.7126e+22
2.3731e+00,-6.5847e+22,-6.6629e+22
2.3741e+00,-8.8351e+22,-8.9961e+22
2.3751e+00,-1.1698e+23,-1.1768e+23
2.3761e+00,-1.5048e+23,-1.5079e+23
2.3771e+00,-1.9070e+23,-1.9085e+23
2.3781e+00,-2.3942e+23,-2.3951e+23
2.3791e+00,-5.3388e+23,-5.3393e+23
2.3801e+00,-5.9227e+23,-5.9234e+23
2.3811e+00,-6.4896e+23,-6.4908e+23
2.3821e+00,-7.1057e+23,-7.1076e+23
2.3831e+00,-7.8050e+23,-7.8076e+23
2.3841e+00,-8.5918e+23,-8.5953e+23
2.3851e+00,-9.4570e+23,-9.4614e+23
2.3862e+00,-1.0389e+24,-1.0394e+24
2.3872e+00,-1.1377e+24,-1.1383e+24
2.3882e+00,-1.2413e+24,-1.2420e+24
2.3892e+00,-1.3491e+24,-1.3499e+24
2.3902e+00,-1.4605e+24,-1.4614e+24
2.3912e+00,-1.5752e+24,-1.5762e+24
2.3922e+00,-1.6928e+24,-1.6939e+24
2.3932e+00,-1.8131e+24,-1.8142e+24
2.3942e+00,-1.9357e+24,-1.9369e+24
2.3952e+00,-2.0604e+24,-2.0616e+24
2.3962e+00,-2.1868e+24,-2.1882e+24
2.3972e+00,-2.3149e+24,-2.3163e+24
2.3982e+00,-2.4442e+24,-2.4456e+24
2.3993e+00,-2.5745e+24,-2.5760e+24
2.4003e+00,-2.7056e+24,-2.7072e+24
2.4013e+00,-2.8372e+24,-2.8388e+24
2.4023e+00,-2.9690e+24,-2.9707e+24
2.4033e+00,-3.1008e+24,-3.1025e+24
2.4043e+00,-3.2323e+24,-3.2340e+24
2.4053e+00,-3.3632e+24,-3.3650e+24
2.4063e+00,-3.4933e+24,-3.4951e+24
2.4073e+00,-3.6223e+24,-3.6241e+24
2.4083e+00,-3.7500e+24,-3.7518e+24
2.4093e+00,-3.8762e+24,-3.8779e+24
2.4103e+00,-4.0004e+24,-4.0022e+24
2.4114e+00,-4.1226e+24,-4.1244e+24
2.4124e+00,-4.2425e+24,-4.2442e+24
2.4134e+00,-4.3597e+24,-4.3615e+24
2.4144e+00,-4.4743e+24,-4.4759e+24
2.4154e+00,-4.5858e+24,-4.5874e+24
2.4164e+00,-4.6941e+24,-4.6957e+24
2.4174e+00,-4.7992e+24,-4.8007e+24
2.4184e+00,-4.9009e+24,-4.9023e+24
2.4194e+00,-4.9993e+24,-5.0006e+24
2.4204e+00,-5.0946e+24,-5.0959e+24
2.4214e+00,-5.1877e+24,-5.1888e+24
2.4224e+00,-5.2797e+24,-5.2808e+24
2.4234e+00,-5.3734e+24,-5.3744e+24
2.4245e+00,-5.4736e+24,-5.4744e+24
2.4255e+00,-5.5884e+24,-5.5891e+24
2.4265e+00,-5.7314e+24,-5.7320e+24
2.4275e+00,-5.9224e+24,-5.9228e+24
2.4285e+00,-6.1841e+24,-6.1844e+24
2.4295e+00,-6.5264e+24,-6.5266e+24
2.4305e+00,-3.8430e+24,-3.8432e+24
2.4315e+00,-3.7092e+24,-3.7094e+24
2.4325e+00,-3.5776e+24,-3.5781e+24
2.4335e+00,-3.4671e+24,-3.4680e+24
2.4345e+00,-3.3802e+24,-3.3820e+24
2.4355e+00,-3.3103e+24,-3.3141e+24
2.4365e+00,-3.2538e+24,-3.2560e+24
2.4374e+00,-3.1955e+24,-3.1996e+24
2.4384e+00,-3.1357e+24,-3.1366e+24
2.4394e+00,-3.0562e+24,-3.0571e+24
2.4404e+00,-2.9448e+24,-2.9461e+24
2.4414e+00,-2.7664e+24,-2.7772e+24
2.4424e+00,-2.2658e+24,-2.4970e+24
2.4434e+00,3.4765e+24,-1.9813e+24
2.4444e+00,3.2111e+24,-2.3581e+24
2.4454e+00,3.1311e+24,-2.5259e+24
2.4464e+00,3.1226e+24,-2.5925e+24
2.4474e+00,3.1433e+24,-2.6067e+24
2.4484e+00,3.1774e+24,-2.5916e+24
2.4494e+00,3.2188e+24,-2.5591e+24
2.4505e+00,3.2650e+24,-2.5156e+24
2.4515e+00,3.3148e+24,-2.4645e+24
2.4525e+00,3.3677e+24,-2.4081e+24
2.4535e+00,3.4233e+24,-2.3475e+24
2.4545e+00,3.4814e+24,-2.2837e+24
2.4555e+00,3.5418e+24,-2.2171e+24
2.4565e+00,3.6042e+24,-2.1482e+24
2.4575e+00,3.6684e+24,-2.0773e+24
2.4585e+00,3.7343e+24,-2.0046e+24
2.4595e+00,3.8017e+24,-1.9305e+24
2.4605e+00,3.8703e+24,-1.8550e+24
2.4615e+00,3.9399e+24,-1.7786e+24
2.4625e+00,4.0103e+24,-1.7013e+24
2.4636e+00,4.0814e+24,-1.6234e+24
2.4646e+00,4.1528e+24,-1.5451e+24
2.4656e+00,4.2244e+24,-1.4666e+24
2.4666e+00,4.2960e+24,-1.3882e+24
2.4676e+00,4.3672e+24,-1.3101e+24
